expression,normalized_expression,entry_kind,meaning_ja_primary,meaning_ja_all,parari_level,importance,min_eiken_level,eiken_levels,label_raw_all,source_refs,row_count
launch,launch,word,発売する，船をおろす,発売する，船をおろす,high_school,1,pre2,pre2;2;pre1,動詞,pre2:1438;2:419;pre1:278,3
lawn,lawn,word,芝生，草地,芝生，草地,high_school,2,pre2,pre2;2,名詞,pre2:595;2:1532,2
lean,lean,word,傾く，寄りかかる,傾く，寄りかかる,high_school,1,pre2,pre2;2;pre1,動詞,pre2:786;2:1551;pre1:3247,3
lecture,lecture,word,講義,講義,high_school,2,pre2,pre2,名詞,pre2:1035,1
leftover,leftover,word,残り物，食べ残し,残り物，食べ残し,high_school,1,pre2,pre2;2;pre1,名詞,pre2:1458;2:446;pre1:1791,3
legend,legend,word,伝説，言い伝え,伝説，言い伝え,high_school,1,pre2,pre2;2;pre1,名詞,pre2:1433;2:411;pre1:909,3
legislation,legislation,word,立法，法制定,立法，法制定,high_school,2,pre2,pre2;2,名詞,pre2:1138;2:1782,2
leisure,leisure,word,余暇，自由時間,余暇，自由時間,high_school,2,pre2,pre2;2,名詞,pre2:571;2:1523,2
length,length,word,長さ，延長,長さ，延長,high_school,2,pre2,pre2;2,名詞,pre2:929;2:1802,2
lesser,lesser,word,より少ない，いっそう少ない,より少ない，いっそう少ない,high_school,2,pre2,pre2;2,形容詞,pre2:1361;2:298,2
likely,likely,word,起こりそうな，可能性がある,起こりそうな，可能性がある,high_school,2,pre2,pre2;2,形容詞,pre2:1128;2:1945,2
literary,literary,word,文学の，文芸の,文学の，文芸の,high_school,2,pre2,pre2;2,形容詞,pre2:884;2:1916,2
literature,literature,word,文学，文芸,文学，文芸,high_school,2,pre2,pre2;2,名詞,pre2:1069;2:460,2
locate,locate,word,見つける，位置を突きとめる,見つける，位置を突きとめる,high_school,2,pre2,pre2;2,動詞,pre2:1296;2:192,2
luckily,luckily,word,幸いなことに，幸運にも,幸いなことに，幸運にも,high_school,2,pre2,pre2;2,副詞,pre2:1352;2:282,2
luxury,luxury,word,贅沢な/贅沢,贅沢な/贅沢,high_school,2,pre2,pre2;2,名詞,pre2:1302;2:204,2
mad,mad,word,狂った，狂気じみた,狂った，狂気じみた,high_school,2,pre2,pre2;2,形容詞,pre2:548;2:1620,2
mainly,mainly,word,主に，もっぱら,主に，もっぱら,high_school,2,pre2,pre2;2,副詞,pre2:563;2:1815,2
maintain,maintain,word,を維持する，保つ,を維持する，保つ,high_school,2,pre2,pre2;2,動詞,pre2:632;2:771,2
maintenance,maintenance,word,持続，保全,持続，保全,high_school,2,pre2,pre2;2,名詞,pre2:922;2:1971,2
majority,majority,word,大多数，多数派,大多数，多数派,high_school,2,pre2,pre2;2,名詞,pre2:1053;2:1153,2
male,male,word,男性，雄,男性，雄,high_school,2,pre2,pre2;2,名詞,pre2:860;2:908,2
manage,manage,word,何とかうまくやる，管理を行う,何とかうまくやる，管理を行う,high_school,2,pre2,pre2;2,動詞,pre2:1264;2:126,2
manner,manner,word,やり方，方法,やり方，方法,high_school,2,pre2,pre2;2,名詞,pre2:223;2:1047,2
manufacturer,manufacturer,word,製造元，製造業者,製造元，製造業者,high_school,2,pre2,pre2;2,名詞,pre2:259;2:1519,2
mass,mass,word,塊，大部分,塊，大部分,high_school,2,pre2,pre2;2,名詞,pre2:573;2:1727,2
mate,mate,word,友達，仲間,友達，仲間,high_school,2,pre2,pre2;2,名詞,pre2:305;2:1227,2
material,material,word,材料，原料,材料，原料,high_school,2,pre2,pre2;2,名詞,pre2:55;2:1896,2
maximum,maximum,word,最大，最大の,最大，最大の,high_school,2,pre2,pre2;2,形容詞;名詞,pre2:288;2:718,2
mayor,mayor,word,市長，町長,市長，町長,high_school,2,pre2,pre2;2,名詞,pre2:622;2:1937,2
meal,meal,word,食事，食事療法,食事，食事療法,high_school,2,pre2,pre2;2,名詞,pre2:1048;2:1370,2
meanwhile,meanwhile,word,一方で，他方で,一方で，他方で,high_school,2,pre2,pre2;2,副詞,pre2:323;2:37,2
measure,measure,word,措置，測るもの/を測る,措置，測るもの/を測る,high_school,2,pre2,pre2;2,動詞,pre2:1272;2:135,2
medium,medium,word,中間の，中央の,中間の，中央の,high_school,2,pre2,pre2;2,形容詞,pre2:556;2:1319,2
melt,melt,word,溶ける，を溶かす,溶ける，を溶かす,high_school,2,pre2,pre2;2,動詞,pre2:29;2:40,2
mental,mental,word,精神の，心の,精神の，心の,high_school,2,pre2,pre2;2,形容詞,pre2:1364;2:306,2
mention,mention,word,言及する，参照する,言及する，参照する,high_school,2,pre2,pre2;2,動詞,pre2:66;2:2000,2
mere,mere,word,単なる，ただの,単なる，ただの,high_school,2,pre2,pre2;2,形容詞,pre2:1163;2:1771,2
merely,merely,word,単に，ただ,単に，ただ,high_school,2,pre2,pre2;2,副詞,pre2:864;2:1022,2
mess,mess,word,混乱，錯乱，無秩序,混乱，錯乱，無秩序,high_school,2,pre2,pre2;2,名詞,pre2:1031;2:90,2
method,method,word,方法，手段,方法，手段,high_school,2,pre2,pre2;2,名詞,pre2:833;2:1823,2
military,military,word,軍隊，兵力,軍隊，兵力,high_school,2,pre2,pre2;2,名詞,pre2:1096;2:1228,2
minister,minister,word,大臣，牧師,大臣，牧師,high_school,1,pre2,pre2;2;pre1,名詞,pre2:506;2:1100;pre1:288,3
mixture,mixture,word,混合物，複合体,混合物，複合体,high_school,2,pre2,pre2;2,名詞,pre2:576;2:322,2
modify,modify,word,を変更する，を修正する,を変更する，を修正する,high_school,1,pre2,pre2;2;pre1,動詞,pre2:1475;2:475;pre1:615,3
moral,moral,word,道徳の，道徳的な,道徳の，道徳的な,high_school,2,pre2,pre2;2,形容詞,pre2:971;2:1768,2
moreover,moreover,word,さらに，その上,さらに，その上,high_school,2,pre2,pre2;2,副詞,pre2:327;2:17,2
mortgage,mortgage,word,抵当，担保,抵当，担保,high_school,2,pre2,pre2;2,名詞,pre2:1204;2:1497,2
mostly,mostly,word,主に，ほとんど,主に，ほとんど,high_school,2,pre2,pre2;2,副詞,pre2:149;2:1563,2
multiple,multiple,word,掛け算する，乗算する,掛け算する，乗算する,high_school,2,pre2,pre2;2,動詞,pre2:601;2:1524,2
murder,murder,word,殺人，凶行,殺人，凶行,high_school,2,pre2,pre2;2,名詞,pre2:449;2:724,2
muscle,muscle,word,筋肉，筋力,筋肉，筋力,high_school,2,pre2,pre2;2,名詞,pre2:151;2:453,2
mysterious,mysterious,word,不可解な，不思議な,不可解な，不思議な,high_school,2,pre2,pre2;2,形容詞,pre2:253;2:1704,2
nation,nation,word,国家，国土,国家，国土,high_school,2,pre2,pre2;2,名詞,pre2:827;2:1144,2
natural,natural,word,当然の，自然の,当然の，自然の,high_school,2,pre2,pre2;2,形容詞,pre2:272;2:356,2
nearby,nearby,word,近くの，隣近所の,近くの，隣近所の,high_school,2,pre2,pre2;2,形容詞,pre2:868;2:1266,2
necessarily,necessarily,word,必然的に，必ず,必然的に，必ず,high_school,2,pre2,pre2;2,副詞,pre2:403;2:1461,2
necessity,necessity,word,必要性，必須,必要性，必須,high_school,2,pre2,pre2;2,名詞,pre2:1184;2:1946,2
negative,negative,word,否定の，拒否,否定の，拒否,high_school,2,pre2,pre2;2,形容詞,pre2:191;2:1961,2
negotiate,negotiate,word,交渉する，協議する,交渉する，協議する,high_school,2,pre2,pre2;2,動詞,pre2:828;2:1180,2
negotiation,negotiation,word,交渉，話し合い,交渉，話し合い,high_school,2,pre2,pre2;2,名詞,pre2:282;2:1171,2
neighborhood,neighborhood,word,近所，近隣,近所，近隣,high_school,2,pre2,pre2;2,名詞,pre2:958;2:1388,2
nevertheless,nevertheless,word,にも関わらず，けれども,にも関わらず，けれども,high_school,1,pre2,pre2;2,副詞;接続詞,pre2:256;2:103;2:556,3
nor,nor,word,もない,もない,high_school,2,pre2,pre2,接続詞,pre2:281,1
normally,normally,word,通常は，普通に,通常は，普通に,high_school,2,pre2,pre2;2,副詞,pre2:498;2:1841,2
notion,notion,word,考え，意見,考え，意見,high_school,1,pre2,pre2;2;pre1,名詞,pre2:1148;2:987;pre1:3028,3
nowadays,nowadays,word,最近，近頃,最近，近頃,high_school,2,pre2,pre2,副詞,pre2:6,1
nowhere,nowhere,word,どこにも，どこにでも,どこにも，どこにでも,high_school,2,pre2,pre2;2,副詞,pre2:303;2:1105,2
object,object,word,物体，実体,物体，実体,high_school,2,pre2,pre2;2,名詞,pre2:42;2:1910,2
objective,objective,word,目標，目的,目標，目的,high_school,2,pre2,pre2;2,名詞,pre2:411;2:1039,2
observation,observation,word,観察，観測,観察，観測,high_school,1,pre2,pre2;2;pre1,名詞,pre2:791;2:1337;pre1:3186,3
observe,observe,word,を観察する，を監視する,を観察する，を監視する,high_school,2,pre2,pre2;2,動詞,pre2:390;2:537,2
observer,observer,word,観察者，傍観者,観察者，傍観者,high_school,2,pre2,pre2;2,名詞,pre2:625;2:1763,2
obtain,obtain,word,を手に入れる，を獲得する,を手に入れる，を獲得する,high_school,2,pre2,pre2;2,動詞,pre2:945;2:122,2
obvious,obvious,word,明白な，明瞭な,明白な，明瞭な,high_school,2,pre2,pre2;2,形容詞,pre2:947;2:850,2
obviously,obviously,word,明らかに，明白に,明らかに，明白に,high_school,2,pre2,pre2;2,副詞,pre2:514;2:338,2
occasion,occasion,word,特定の時，行事，祭典,特定の時，行事，祭典,high_school,2,pre2,pre2;2,名詞,pre2:567;2:222,2
occasionally,occasionally,word,時折，稀に,時折，稀に,high_school,2,pre2,pre2;2,副詞,pre2:654;2:838,2
occupation,occupation,word,職業，仕事,職業，仕事,high_school,2,pre2,pre2;2,名詞,pre2:352;2:1024,2
occupy,occupy,word,占める，取る,占める，取る,high_school,2,pre2,pre2;2,動詞,pre2:477;2:1999,2
occur,occur,word,発生する，起こる,発生する，起こる,high_school,2,pre2,pre2;2,動詞,pre2:215;2:745,2
operate,operate,word,操作する，操る,操作する，操る,high_school,2,pre2,pre2;2,動詞,pre2:906;2:1164,2
operation,operation,word,操作，作用,操作，作用,high_school,2,pre2,pre2;2,名詞,pre2:396;2:1155,2
operator,operator,word,操作者，操縦者,操作者，操縦者,high_school,2,pre2,pre2;2,名詞,pre2:1058;2:1939,2
opponent,opponent,word,相手，対象,相手，対象,high_school,1,pre2,pre2;2;pre1,名詞,pre2:957;2:977;pre1:3254,3
opportunity,opportunity,word,機会，好機,機会，好機,high_school,2,pre2,pre2;2,名詞,pre2:62;2:311,2
oppose,oppose,word,反対する，抵抗する,反対する，抵抗する,high_school,2,pre2,pre2;2,動詞,pre2:392;2:1122,2
opposite,opposite,word,反対の，向こう側の,反対の，向こう側の,high_school,2,pre2,pre2;2,形容詞,pre2:1130;2:709,2
opposition,opposition,word,反対，対立,反対，対立,high_school,2,pre2,pre2;2,名詞,pre2:766;2:1129,2
orbit,orbit,word,"軌道, 軌跡","軌道, 軌跡",high_school,1,pre2,pre2;2;pre1,名詞,pre2:1477;2:478;pre1:3037,3
organization,organization,word,組織，団体，協会,組織，団体，協会,high_school,2,pre2,pre2;2,名詞,pre2:969;2:939,2
organize,organize,word,を組織する，を編成する,を組織する，を編成する,high_school,2,pre2,pre2;2,動詞,pre2:88;2:59,2
origin,origin,word,起源，由来,起源，由来,high_school,2,pre2,pre2;2,名詞,pre2:1146;2:1492,2
originally,originally,word,はじめは，元々は,はじめは，元々は,high_school,2,pre2,pre2,副詞,pre2:20,1
otherwise,otherwise,word,さもなければ,さもなければ,high_school,2,pre2,pre2;2,副詞,pre2:587;2:2041,2
outcome,outcome,word,結果，成果,結果，成果 / 結果,high_school,1,pre2,pre2;2;pre1,名詞,pre2:646;2:2211;pre1:319,3
overall,overall,word,全体的な，全部の,全体的な，全部の,high_school,2,pre2,pre2;2,形容詞,pre2:581;2:167,2
overcome,overcome,word,を克服する，乗り越える,を克服する，乗り越える,high_school,2,pre2,pre2;2,動詞,pre2:89;2:871,2
overlap,overlap,word,重ねる，積む,重ねる，積む,high_school,2,pre2,pre2;2,動詞,pre2:1472;2:470,2
overtake,overtake,word,追い越す，追いつく,追い越す，追いつく,high_school,1,pre2,pre2;2;pre1,動詞,pre2:1440;2:423;pre1:911,3
palm,palm,word,手のひら，（動物の）前足の裏,手のひら，（動物の）前足の裏,high_school,2,pre2,pre2;2,名詞,pre2:528;2:1289,2
pan,pan,word,フライパン,フライパン,high_school,2,pre2,pre2;2,名詞,pre2:289;2:1552,2
participate,participate,word,参加する，出席する,参加する，出席する,high_school,2,pre2,pre2;2,動詞,pre2:963;2:787,2
particular,particular,word,特定の，明確な,特定の，明確な,high_school,2,pre2,pre2;2,形容詞,pre2:464;2:191,2
particularly,particularly,word,特に，とりわけ,特に，とりわけ,high_school,2,pre2,pre2;2,副詞,pre2:974;2:302,2
partly,partly,word,部分的に，一部分,部分的に，一部分,high_school,2,pre2,pre2;2,副詞,pre2:389;2:1809,2
partnership,partnership,word,共同，提携,共同，提携,high_school,2,pre2,pre2;2,名詞,pre2:707;2:1681,2
party,party,word,政党，党派,政党，党派,high_school,2,pre2,pre2;2,名詞,pre2:901;2:1367,2
passage,passage,word,一節，節分,一節，節分,high_school,2,pre2,pre2;2,名詞,pre2:633;2:1565,2
passenger,passenger,word,乗客，客,乗客，客,high_school,2,pre2,pre2;2,名詞,pre2:321;2:1972,2
patch,patch,word,当て布，布切れ,当て布，布切れ,high_school,2,pre2,pre2;2,名詞,pre2:507;2:1336,2
path,path,word,小道，細道,小道，細道,high_school,2,pre2,pre2;2,名詞,pre2:1192;2:1633,2
patient,patient,word,我慢強い，患者,我慢強い，患者,high_school,2,pre2,pre2;2,名詞,pre2:886;2:1775,2
peak,peak,word,頂上，頂点,頂上，頂点,high_school,2,pre2,pre2;2,名詞,pre2:726;2:1953,2
peer,peer,word,同僚，仲間,同僚，仲間,high_school,2,pre2,pre2;2,名詞,pre2:359;2:1876,2
pension,pension,word,年金，老後の資金,年金，老後の資金 / 年金,high_school,1,pre2,pre2;2;pre1,名詞,pre2:769;2:1333;pre1:1275,3
perceive,perceive,word,知覚する，感じる,知覚する，感じる,high_school,2,pre2,pre2;2,動詞,pre2:250;2:1406,2
percentage,percentage,word,割合，比率,割合，比率,high_school,2,pre2,pre2;2,名詞,pre2:1022;2:1131,2
permission,permission,word,許可，認可,許可，認可,high_school,2,pre2,pre2;2,名詞,pre2:468;2:89,2
permit,permit,word,を許可する，を認める,を許可する，を認める,high_school,2,pre2,pre2;2,動詞,pre2:299;2:201,2
personality,personality,word,人格，性格,人格，性格,high_school,2,pre2,pre2;2,名詞,pre2:773;2:1661,2
personally,personally,word,個人的に，本人自ら,個人的に，本人自ら,high_school,2,pre2,pre2;2,副詞,pre2:443;2:1580,2
personnel,personnel,word,人事，職員,人事，職員,high_school,2,pre2,pre2,名詞,pre2:1027,1
persuade,persuade,word,を説得する，口説き落とす,を説得する，口説き落とす,high_school,2,pre2,pre2;2,動詞,pre2:991;2:667,2
phase,phase,word,段階，レベル,段階，レベル,high_school,2,pre2,pre2;2,名詞,pre2:552;2:1253,2
phenomenon,phenomenon,word,現象，事象,現象，事象 / 現象,high_school,1,pre2,pre2;2,名詞,pre2:529;2:1604;2:2053,3
philosopher,philosopher,word,哲学者,哲学者,high_school,2,pre2,pre2,名詞,pre2:516,1
philosophy,philosophy,word,哲学,哲学,high_school,2,pre2,pre2,名詞,pre2:553,1
physical,physical,word,身体の，肉体の,身体の，肉体の,high_school,2,pre2,pre2;2,形容詞,pre2:838;2:307,2
physician,physician,word,医師，内科医,医師，内科医,high_school,1,pre2,pre2;2;pre1,名詞,pre2:990;2:1138;pre1:3235,3
physics,physics,word,物理学，物理科学,物理学，物理科学,high_school,2,pre2,pre2;2,名詞,pre2:381;2:1055,2
pitch,pitch,word,投げる，放る,投げる，放る,high_school,2,pre2,pre2;2,動詞,pre2:1133;2:1295,2
pleasant,pleasant,word,楽しい，愉快な,楽しい，愉快な,high_school,2,pre2,pre2;2,形容詞,pre2:890;2:1157,2
plenty,plenty,word,たくさん，多く,たくさん，多く,high_school,2,pre2,pre2;2,名詞,pre2:1218;2:1033,2
policy,policy,word,政策，方針,政策，方針,high_school,2,pre2,pre2;2,名詞,pre2:873;2:337,2
polite,polite,word,礼儀正しい，丁寧な,礼儀正しい，丁寧な,high_school,2,pre2,pre2;2,形容詞,pre2:314;2:1656,2
politely,politely,word,丁寧に，礼儀正しく,丁寧に，礼儀正しく,high_school,2,pre2,pre2;2,副詞,pre2:1298;2:195,2
political,political,word,政治の,政治の,high_school,2,pre2,pre2,形容詞,pre2:387,1
politician,politician,word,政治家，政府要人,政治家，政府要人,high_school,2,pre2,pre2;2,名詞,pre2:526;2:1555,2
politics,politics,word,政治，政策,政治，政策,high_school,2,pre2,pre2;2,名詞,pre2:964;2:1254,2
poll,poll,word,投票，選挙,投票，選挙,high_school,2,pre2,pre2;2,名詞,pre2:816;2:1376,2
pollution,pollution,word,汚染，汚れ，汚染物,汚染，汚れ，汚染物,high_school,1,pre2,pre2;2;pre1,名詞,pre2:1231;2:49;pre1:39,3
popularity,popularity,word,人気，流行,人気，流行,high_school,2,pre2,pre2;2,名詞,pre2:184;2:660,2
population,population,word,人口，国民,人口，国民,high_school,2,pre2,pre2;2,名詞,pre2:402;2:388,2
portable,portable,word,持ち運べる，携帯用の,持ち運べる，携帯用の,high_school,2,pre2,pre2;2,形容詞,pre2:1245;2:82,2
portrait,portrait,word,肖像画，顔の絵,肖像画，顔の絵,high_school,2,pre2,pre2;2,名詞,pre2:494;2:1963,2
possess,possess,word,を所有する,を所有する,high_school,2,pre2,pre2,動詞,pre2:1054,1
possibility,possibility,word,可能性，実現性,可能性，実現性,high_school,2,pre2,pre2;2,名詞,pre2:1174;2:1964,2
